place_id,type,persons,latitude,longitude
2047254,Household,2,41.80583531,-87.60112078
2047255,Household,2,41.80792589,-87.59966859
2047256,Household,4,41.80223592,-87.60030627
2047257,Household,1,41.80904605,-87.60097358
2047258,Household,1,41.80900386,-87.59785228
2047259,Household,2,41.80448322,-87.60024635
2047260,Household,1,41.80846171,-87.59872288
2047261,Household,1,41.80916227,-87.59787404
2047262,Household,1,41.80780313,-87.59766254
2047263,Household,2,41.80815236,-87.60063069
2047264,Household,2,41.80857217,-87.5995381
2047265,Household,2,41.80776319,-87.59816413
2047266,Household,2,41.80224199,-87.59926926
2047267,Household,2,41.80910058,-87.59748249
2047268,Household,2,41.80388576,-87.60087709
2047269,Household,2,41.80859521,-87.59749654
2047270,Household,1,41.80243057,-87.59703608
2047271,Household,1,41.80430633,-87.59733011
2047272,Household,1,41.80732819,-87.60045809
2047273,Household,1,41.80335918,-87.60135255
2047274,Household,1,41.80228941,-87.59923265
2047275,Household,2,41.80938863,-87.60147441
2047276,Household,1,41.80438983,-87.59802932
2047277,Household,2,41.80921433,-87.59714623
2047278,Household,2,41.80759752,-87.59985175
2047279,Household,2,41.8089432,-87.5983846
2047280,Household,5,41.80816417,-87.59941437
2047281,Household,3,41.802224,-87.60160972
2047282,Household,3,41.80571503,-87.60052073
2047283,Household,2,41.80871085,-87.59730563
2047284,Household,2,41.80290578,-87.59788227
2047285,Household,2,41.80390959,-87.60031952
2047286,Household,2,41.80230199,-87.59754948
2047287,Household,1,41.80754909,-87.59878355
2047288,Household,1,41.80954209,-87.59817532
2047289,Household,4,41.8022631,-87.59985248
2047290,Household,1,41.80282488,-87.59876733
2047291,Household,4,41.80819373,-87.60022938
2047292,Household,2,41.80287612,-87.60122009
2047293,Household,2,41.80288758,-87.60100208
2047294,Household,1,41.80304456,-87.59925267
2047295,Household,1,41.80361295,-87.60119328
2047296,Household,1,41.80492191,-87.60141279
2047297,Household,1,41.80426995,-87.59730103
2047298,Household,4,41.80797242,-87.59803052
2047299,Household,1,41.80796761,-87.60029412
2047300,Household,3,41.80870996,-87.60160559
2047301,Household,1,41.8029488,-87.59751426
2047302,Household,2,41.80582405,-87.59914009
2047303,Household,2,41.80807484,-87.6011403
2047304,Household,2,41.80433483,-87.60128395
2047305,Household,4,41.80274599,-87.60120232
2047306,Household,1,41.8078031,-87.60081732
2047307,Household,2,41.80305285,-87.59851263
2047308,Household,2,41.80285086,-87.59873002
2047309,Household,3,41.80804983,-87.59900434
2047310,Household,3,41.80230279,-87.59745864
2047311,Household,1,41.80834262,-87.59880524
2047312,Household,3,41.80891137,-87.60011068
2047313,Household,3,41.8090152,-87.59699079
2047314,Household,1,41.80617776,-87.60150354
2047315,Household,2,41.80668838,-87.59831735
2047316,Household,1,41.8082431,-87.59773805
2047317,Household,4,41.80868513,-87.60154387
2047318,Household,1,41.80889682,-87.5979683
2047319,Household,1,41.80415019,-87.5983591
2047320,Household,2,41.80872251,-87.60189401
2047321,Household,2,41.80797348,-87.59892928
2047322,Household,3,41.80330706,-87.60127697
2047323,Household,5,41.803279,-87.60009377
2047324,Household,3,41.80371669,-87.60116912
2047325,Household,1,41.8081817,-87.59995004
2047326,Household,3,41.80842248,-87.59813341
2047328,Household,3,41.80713408,-87.59792043
2047329,Household,1,41.80832883,-87.60035883
2047330,Household,2,41.80873485,-87.60019106
2047331,Household,2,41.80225904,-87.59834084
2047332,Household,2,41.80521077,-87.6009353
2047333,Household,2,41.80845889,-87.59807786
2047334,Household,4,41.80380675,-87.59758634
2047335,Household,1,41.8085331,-87.59798619
2047336,Household,1,41.80808282,-87.5991554
2047337,Household,2,41.8059536,-87.59713534
2047338,Household,2,41.80364475,-87.60079177
2047339,Household,2,41.80919478,-87.59869885
2047340,Household,1,41.80266521,-87.596849
2047341,Household,2,41.80845832,-87.59764424
2047342,Household,1,41.80867222,-87.59934287
2047343,Household,1,41.80888366,-87.6000792
2047345,Household,3,41.80554741,-87.59932213
2047346,Household,2,41.80889336,-87.60140186
2047347,Household,1,41.80354183,-87.59800902
2047348,Household,1,41.80963299,-87.59750006
2047349,Household,4,41.80224204,-87.59920873
2047350,Household,3,41.80870066,-87.59777827
2047351,Household,4,41.80880404,-87.59937418
2047352,Household,1,41.80225365,-87.59861474
2047353,Household,1,41.80299104,-87.59933598
2047354,Household,2,41.80602632,-87.60009384
2047355,Household,2,41.8079246,-87.5975638
2047356,Household,3,41.80884701,-87.59999998
2047357,Household,2,41.80824328,-87.60192064
2047358,Household,4,41.808679,-87.59897055
2047359,Household,2,41.80346429,-87.59768292
2047360,Household,1,41.80279343,-87.596849
2047361,Household,1,41.80954097,-87.60165034
2047362,Household,3,41.80884334,-87.5995955
2047363,Household,1,41.80843106,-87.59807784
2047364,Household,7,41.80399002,-87.6017505
2047365,Household,2,41.80797673,-87.59797796
2047366,Household,2,41.80787062,-87.59915318
2047367,Household,3,41.80765097,-87.59756486
2047368,Household,1,41.80398029,-87.60059419
2047369,Household,1,41.80910667,-87.5997546
2047370,Household,2,41.80329566,-87.59727734
2047371,Household,2,41.80836682,-87.60191378
2047372,Household,1,41.80606513,-87.60141192
2047373,Household,2,41.80462054,-87.60072083
2047374,Household,4,41.8084778,-87.59706406
2047375,Household,2,41.80255984,-87.60005443
2047376,Household,2,41.8053101,-87.5971047
2047377,Household,2,41.80315954,-87.59986208
2047378,Household,1,41.80797638,-87.60099736
2047379,Household,2,41.80719466,-87.60071416
2047380,Household,4,41.80473627,-87.5978141
2047381,Household,2,41.80904991,-87.60187582
2047382,Household,1,41.8040609,-87.60150314
2047383,Household,1,41.80904792,-87.60085973
2047384,Household,1,41.80844346,-87.59692044
2047385,Household,4,41.80242438,-87.59819996
2047386,Household,1,41.80826963,-87.599608
2047387,Household,2,41.80370726,-87.59759164
2047388,Household,4,41.80957629,-87.59854208
2047389,Household,2,41.80953302,-87.60184897
2047390,Household,1,41.8063831,-87.60131311
2047391,Household,2,41.80692194,-87.59894033
2047392,Household,1,41.80231882,-87.59998928
2047393,Household,1,41.80773767,-87.59694902
2047394,Household,2,41.80947755,-87.60048036
2047395,Household,1,41.80828138,-87.59922944
2047396,Household,1,41.80229905,-87.59753413
2047397,Household,1,41.80347318,-87.60047127
2047398,Household,2,41.80295347,-87.59918574
2047399,Household,2,41.80686205,-87.59894212
2047400,Household,1,41.80579691,-87.59731065
2047401,Household,1,41.80845564,-87.59691442
2047402,Household,1,41.80906982,-87.59946266
2047403,Household,4,41.80768262,-87.6004458
2047404,Household,1,41.80410319,-87.60153619
2047405,Household,2,41.8035962,-87.59800798
2047406,Household,3,41.80842224,-87.59985758
2047407,Household,3,41.80956083,-87.60115369
2047408,Household,1,41.80363584,-87.59851684
2047409,Household,1,41.80798657,-87.59841251
2047410,Household,2,41.80840391,-87.59724727
2047411,Household,1,41.80954859,-87.60145965
2047412,Household,1,41.80911993,-87.59771324
2047413,Household,2,41.80345213,-87.59892505
2047414,Household,3,41.80484555,-87.59694902
2047415,Household,1,41.80859818,-87.60190092
2047416,Household,3,41.80416483,-87.60118647
2047417,Household,2,41.80224278,-87.5991709
2047418,Household,2,41.80795525,-87.59694223
2047419,Household,2,41.80403611,-87.60018963
2047420,Household,2,41.80324121,-87.60074005
2047421,Household,3,41.80835874,-87.60050292
2047422,Household,2,41.80803478,-87.5989413
2047423,Household,4,41.80865293,-87.59897507
2047424,Household,4,41.80890151,-87.59732603
2047425,Household,2,41.80760195,-87.59911252
2047426,Household,2,41.80963299,-87.5972662
2047427,Household,1,41.8074145,-87.59818024
2047428,Household,2,41.802224,-87.60150428
2047429,Household,2,41.80315075,-87.596878
2047430,Household,4,41.80398884,-87.59874358
2047431,Household,4,41.8046719,-87.6012361
2047432,Household,1,41.80872559,-87.60136019
2047433,Household,1,41.80826249,-87.60191957
2047434,Household,1,41.80276178,-87.60023012
2047435,Household,1,41.80860141,-87.6018841
2047436,Household,2,41.80255819,-87.60176551
2047437,Household,2,41.80898211,-87.59813713
2047438,Household,1,41.80886505,-87.59774611
2047439,Household,4,41.80901699,-87.60002233
2047440,Household,1,41.80781185,-87.59962307
2047441,Household,1,41.80359921,-87.59891221
2047442,Household,2,41.80772486,-87.5990359
2047443,Household,2,41.80793781,-87.59958025
2047444,Household,2,41.8029281,-87.59776754
2047445,Household,1,41.80851376,-87.6002115
2047446,Household,2,41.80768425,-87.600984
2047447,Household,1,41.807926,-87.59927272
2047448,Household,1,41.8084285,-87.59921103
2047449,Household,2,41.80632284,-87.59889078
2047450,Household,2,41.80607,-87.60176423
2047451,Household,1,41.80228198,-87.59787833
2047452,Household,2,41.80854507,-87.59771091
2047453,Household,1,41.8028328,-87.59688672
2047454,Household,4,41.80645258,-87.5987342
2047455,Household,2,41.80361345,-87.59882736
2047456,Household,2,41.80910784,-87.60145278
2047457,Household,8,41.80594317,-87.5982982
2047458,Household,4,41.80377837,-87.5970565
2047459,Household,1,41.80881799,-87.60188871
2047460,Household,1,41.80777188,-87.59952973
2047461,Household,2,41.80848868,-87.59858238
2047462,Household,1,41.80343099,-87.60175636
2047463,Household,2,41.80933913,-87.59826945
2047464,Household,1,41.80404774,-87.59986635
2047465,Household,2,41.80815376,-87.59878966
2047466,Household,4,41.80859369,-87.6007767
2047467,Household,1,41.80301359,-87.6013019
2047468,Household,2,41.80321895,-87.59981439
2047469,Household,2,41.80290744,-87.59824879
2047470,Household,2,41.8040742,-87.59720612
2047471,Household,1,41.80767478,-87.59979252
2047472,Household,2,41.80843666,-87.59811823
2047473,Household,1,41.80223729,-87.60018104
2047474,Household,1,41.80609066,-87.59755626
2047475,Household,2,41.80900255,-87.59860266
2047476,Household,1,41.80813107,-87.60067042
2047477,Household,3,41.80407689,-87.5977354
2047478,Household,1,41.80775457,-87.59873156
2047479,Household,2,41.80892047,-87.5969624
2047480,Household,4,41.80370692,-87.59815389
2047481,Household,1,41.80807577,-87.59967978
2047482,Household,1,41.80834532,-87.59790949
2047483,Household,1,41.80273727,-87.59718246
2047484,Household,1,41.80879441,-87.59893861
2047485,Household,1,41.8061609,-87.60177433
2047486,Household,3,41.80234238,-87.60000387
2047487,Household,9,41.80472069,-87.59975139
2047488,Household,3,41.80339861,-87.59887135
2047489,Household,4,41.8084298,-87.60063471
2047490,Household,2,41.80297617,-87.59825262
2047491,Household,2,41.80836305,-87.59691957
2047492,Household,1,41.80670387,-87.59835356
2047494,Household,3,41.8095346,-87.60135806
2047495,Household,3,41.80668422,-87.60120439
2047496,Household,1,41.80791895,-87.60042745
2047497,Household,2,41.80300999,-87.59790523
2047498,Household,5,41.80440632,-87.59838665
2047499,Household,1,41.80831288,-87.5995161
2047500,Household,2,41.80883455,-87.59838418
2047501,Household,5,41.80302524,-87.596849
2047502,Household,3,41.80914516,-87.60094833
2047503,Household,2,41.80528735,-87.60050201
2047504,Household,2,41.80882862,-87.5982186
2047505,Household,1,41.80578315,-87.60141628
2047506,Household,1,41.80336417,-87.60124456
2047507,Household,1,41.80847647,-87.60065195
2047508,Household,2,41.80813346,-87.60015922
2047509,Household,2,41.80764622,-87.60061196
2047510,Household,2,41.80772109,-87.59910864
2047511,Household,2,41.80872799,-87.60146634
2047512,Household,1,41.80403461,-87.60013764
2047513,Household,1,41.80392087,-87.59762513
2047514,Household,4,41.80222633,-87.60118163
2047515,Household,1,41.80764265,-87.59920794
2047516,Household,2,41.80339505,-87.60140859
2047517,Household,2,41.80825447,-87.60149426
2047518,Household,7,41.80387193,-87.59959022
2047519,Household,1,41.80883899,-87.59783774
2047520,Household,2,41.80855517,-87.60025479
2047521,Household,2,41.80788658,-87.60094402
2047522,Household,1,41.80599754,-87.60118308
2047523,Household,3,41.80698313,-87.59868088
2047524,Household,2,41.80765358,-87.60108623
2047525,Household,3,41.80806676,-87.6018778
2047526,Household,1,41.80287316,-87.60146159
2047527,Household,1,41.80784927,-87.60118751
2047528,Household,2,41.80317413,-87.59791872
2047529,Household,3,41.80432661,-87.60068557
2047530,Household,4,41.80805059,-87.60067973
2047531,Household,1,41.80557118,-87.6015334
2047532,Household,1,41.80805535,-87.60193108
2047533,Household,4,41.80871504,-87.60040145
2047534,Household,4,41.80300851,-87.59693715
2047535,Household,2,41.80313219,-87.59977504
2047536,Household,3,41.80797897,-87.59931966
2047537,Household,3,41.80922682,-87.600187
2047538,Household,2,41.80294846,-87.60148489
2047539,Household,4,41.80866084,-87.59893543
2047540,Household,1,41.80963299,-87.5971984
2047541,Household,2,41.80681321,-87.6003081
2047542,Household,4,41.80782682,-87.60194378
2047543,Household,2,41.80337891,-87.59839428
2047544,Household,2,41.80325685,-87.5988496
2047545,Household,1,41.80876981,-87.59901052
2047546,Household,2,41.80632023,-87.60160557
2047547,Household,1,41.80801257,-87.59915362
2047548,Household,4,41.80760507,-87.5984706
2047549,Household,1,41.80844273,-87.59758303
2047550,Household,1,41.80850494,-87.60134424
2047551,Household,4,41.80293139,-87.5980767
2047552,Household,2,41.80819587,-87.5994264
2047553,Household,3,41.80892105,-87.60160719
2047554,Household,2,41.80823216,-87.60192126
2047555,Household,4,41.80225585,-87.59850249
2047556,Household,1,41.80883958,-87.60185226
2047557,Household,3,41.80486709,-87.60005809
2047558,Household,1,41.80804499,-87.6012414
2047559,Household,1,41.80274935,-87.59970772
2047560,Household,4,41.80942334,-87.59952399
2047562,Household,2,41.80372576,-87.59799112
2047563,Household,1,41.80449914,-87.60116397
2047564,Household,1,41.80908149,-87.59915445
2047565,Household,1,41.80818723,-87.59784719
2047566,Household,3,41.80478009,-87.59753835
2047567,Household,1,41.80292537,-87.59741814
2047568,Household,2,41.80750138,-87.59782937
2047569,Household,1,41.80866153,-87.6004447
2047570,Household,1,41.80666901,-87.59771639
2047571,Household,4,41.80755114,-87.59769226
2047572,Household,1,41.80883339,-87.59882166
2047573,Household,2,41.80871522,-87.60016079
2047574,Household,3,41.80262561,-87.59700282
2047575,Household,2,41.80680641,-87.59765704
2047576,Household,3,41.80881425,-87.59801367
2047577,Household,1,41.80468146,-87.59886739
2047578,Household,2,41.80416174,-87.60013877
2047579,Household,4,41.80906867,-87.59755393
2047580,Household,2,41.80840963,-87.6019114
2047581,Household,2,41.80757582,-87.59997097
2047582,Household,2,41.80256055,-87.59775772
2047583,Household,1,41.80833502,-87.59956934
2047584,Household,3,41.80489106,-87.59694902
2047585,Household,4,41.80347072,-87.59946347
2047586,Household,1,41.80406172,-87.59698471
2047587,Household,1,41.80357563,-87.598797
2047588,Household,1,41.80765721,-87.60054301
2047589,Household,1,41.80447957,-87.60151801
2047590,Household,1,41.80302507,-87.59918206
2047591,Household,2,41.80542771,-87.60014829
2047592,Household,1,41.80718775,-87.59255482
2047593,Household,2,41.80667706,-87.5921078
2047594,Household,6,41.80861865,-87.59381906
2047595,Household,1,41.80897084,-87.59492507
2047596,Household,1,41.80834602,-87.59214899
2047597,Household,1,41.8092624,-87.59311414
2047598,Household,4,41.80876588,-87.59306887
2047599,Household,1,41.80901299,-87.5936916
2047600,Household,5,41.80837914,-87.5925966
2047601,Household,1,41.80817763,-87.59293223
2047602,Household,2,41.8087488,-87.5927561
2047603,Household,1,41.80827326,-87.59432959
2047604,Household,2,41.807833,-87.59545983
2047605,Household,3,41.80848563,-87.5952423
2047606,Household,2,41.80945669,-87.59466302
2047607,Household,5,41.80896043,-87.59675546
2047609,Household,5,41.80965183,-87.59425358
2047611,Household,4,41.8090267,-87.59264843
2047612,Household,1,41.80762586,-87.59471867
2047613,Household,5,41.80668359,-87.59359148
2047614,Household,2,41.80714067,-87.59207206
2047615,Household,1,41.80786377,-87.59464048
2047616,Household,5,41.80879026,-87.5950475
2047617,Household,1,41.80788914,-87.59323304
2047618,Household,1,41.80879697,-87.593864
2047619,Household,2,41.80688446,-87.5920916
2047620,Household,1,41.80754438,-87.59463872
2047621,Household,1,41.80603302,-87.59451386
2047622,Household,1,41.80603302,-87.59414201
2047623,Household,5,41.80773736,-87.59278244
2047624,Household,2,41.80680453,-87.5941054
2047625,Household,1,41.80892881,-87.5948229
2047626,Household,2,41.80908699,-87.59437031
2047627,Household,2,41.80768905,-87.59303776
2047628,Household,1,41.80936912,-87.59218514
2047629,Household,1,41.80788549,-87.59276969
