person_id,hh_id,relate,sex,age,school_id,work_id,gq_id
5472198,2046887,18,1,20,,1.70318E+15,
5472199,2046888,1,1,40,,1.70313E+15,
5472200,2046889,1,2,25,,1.70311E+15,
5472201,2046889,19,1,27,,1.70318E+15,
5472202,2046890,1,1,67,,,
5472203,2046890,2,2,72,,1.70318E+15,
5472204,2046891,1,1,23,,1.70311E+15,
5472205,2046892,1,2,36,,1.70313E+15,
5472206,2046893,1,1,29,,1.70311E+15,
5472207,2046893,18,1,31,,,
5472208,2046894,1,2,65,,,
5472209,2046894,3,1,39,,1.70313E+15,
5472210,2046895,1,2,23,,1.70311E+15,
5472211,2046895,3,2,7,1.70993E+11,,
5472212,2046895,3,2,3,,,
5472213,2046895,19,1,47,,1.70314E+15,
5472214,2046896,1,1,60,,,
5472215,2046896,17,2,50,,1.70313E+15,
5472216,2046897,1,1,86,,,
5472217,2046897,2,2,80,,,
5472218,2046898,1,2,50,,,
5472219,2046899,1,2,59,,1.70314E+15,
5472220,2046899,2,1,61,,1.70311E+15,
5472221,2046900,1,2,26,,1.70318E+15,
5472222,2046900,3,2,4,1.70993E+11,,
5472223,2046900,19,1,25,,1.70313E+15,
5472224,2046901,1,1,39,,1.70311E+15,
5472225,2046902,1,2,57,,1.70318E+15,
5472226,2046903,1,1,29,,1.70314E+15,
5472227,2046904,1,2,24,,,
5472228,2046904,19,1,25,,1.70314E+15,
5472229,2046905,1,2,39,,,
5472230,2046906,1,2,60,,,
5472231,2046906,8,1,12,1.70993E+11,,
5472232,2046907,1,2,55,,,
5472233,2046907,8,2,12,1.70993E+11,,
5472234,2046908,1,1,58,,,
5472235,2046908,19,1,66,,,
5472236,2046909,1,2,24,,,
5472237,2046910,1,1,36,,1.70311E+15,
5472238,2046910,2,2,36,,,
5472239,2046910,3,2,4,,,
5472240,2046910,3,2,2,,,
5472241,2046911,1,2,31,,1.70318E+15,
5472243,2046913,1,1,46,,,
5472245,2046914,1,1,32,,1.70313E+15,
5472246,2046914,2,2,31,,,
5472247,2046915,1,1,29,,,
5472248,2046916,1,2,34,,,
5472249,2046917,1,1,76,,,
5472250,2046917,2,2,65,,,
5472251,2046918,1,2,54,,,
5472252,2046919,1,1,27,,1.70313E+15,
5472253,2046920,1,2,45,,1.70314E+15,
5472254,2046920,18,1,74,,,
5472256,2046922,1,2,32,,,
5472257,2046923,1,2,32,,1.70311E+15,
5472258,2046924,1,1,65,,,
5472259,2046924,2,2,35,,1.70311E+15,
5472261,2046925,1,1,62,,,
5472262,2046925,2,2,59,,,
5472263,2046926,1,1,26,,1.70318E+15,
5472264,2046927,1,2,49,,,
5472265,2046927,2,1,67,,,
5472266,2046928,1,2,50,,,
5472267,2046929,1,1,55,,,
5472268,2046929,2,2,52,,1.70313E+15,
5472269,2046930,1,2,65,,,
5472270,2046931,1,2,53,,1.70313E+15,
5472271,2046932,1,2,45,,,
5472272,2046933,1,2,56,,1.70313E+15,
5472273,2046934,1,2,29,,1.70311E+15,
5472274,2046935,1,2,83,,,
5472275,2046935,8,1,27,,1.70438E+15,
5472276,2046935,3,1,46,,,
5472277,2046936,1,1,49,,1.70314E+15,
5472278,2046936,21,1,44,,,
5472279,2046937,1,2,27,,1.70313E+15,
5472280,2046938,1,1,34,,1.70313E+15,
5472281,2046938,2,2,36,,,
5472283,2046938,3,1,3,,,
5472286,2046940,1,2,58,,,
5472287,2046940,3,1,39,,1.70318E+15,
5472288,2046940,6,2,60,,1.70318E+15,
5472289,2046941,1,2,57,,,
5472290,2046941,3,1,36,,,
5472291,2046941,3,1,36,,1.70311E+15,
5472292,2046942,1,2,22,,1.70314E+15,
5472293,2046943,1,1,26,,1.70313E+15,
5472294,2046943,2,2,24,,1.70314E+15,
5472295,2046944,1,2,53,,1.70313E+15,
5472296,2046945,1,2,51,,1.70314E+15,
5472297,2046946,1,2,54,,1.70313E+15,
5472298,2046947,1,2,27,,1.70313E+15,
5472299,2046947,3,1,8,1.70993E+11,,
5472300,2046947,3,1,6,1.70993E+11,,
5472301,2046947,3,1,5,1.70993E+11,,
5472302,2046947,15,2,56,,,
5472303,2046947,3,1,2,,,
5472304,2046947,19,1,24,,1.70311E+15,
5472305,2046947,21,2,23,,,
5472306,2046948,1,2,25,,1.70313E+15,
5472307,2046948,3,2,6,,,
5472308,2046949,1,1,60,,1.70313E+15,
5472309,2046950,1,1,31,,1.70314E+15,
5472311,2046952,1,2,30,,1.70314E+15,
5472312,2046953,1,2,57,,1.70313E+15,
5472313,2046953,3,2,31,,1.70313E+15,
5472314,2046953,3,2,27,,,
5472315,2046953,3,1,25,,,
5472316,2046953,3,1,23,,,
5472317,2046954,1,2,81,,,
5472318,2046955,1,2,33,,,
5472319,2046955,6,1,25,,,
5472320,2046956,1,2,38,,,
5472322,2046957,1,1,31,,1.70313E+15,
5472323,2046957,2,2,32,,1.70314E+15,
5472324,2046958,1,2,46,,,
5472325,2046958,3,2,24,,,
5472326,2046958,13,2,14,1.70993E+11,,
5472328,2046959,1,2,49,,1.70314E+15,
5472329,2046959,7,2,80,,,
5472330,2046960,1,1,49,,1.70314E+15,
5472331,2046960,19,2,40,,,
5472332,2046961,1,2,65,,,
5472333,2046962,1,1,54,,1.70313E+15,
5472334,2046962,2,2,53,,,
5472335,2046962,3,1,27,,1.70313E+15,
5472336,2046962,3,1,22,,,
5472337,2046963,1,2,74,,1.70313E+15,
5472338,2046963,3,1,49,,1.70318E+15,
5472339,2046963,5,1,50,,,
5472340,2046964,1,1,58,,1.70318E+15,
5472341,2046965,1,2,54,,1.70311E+15,
5472342,2046966,1,2,28,,1.70316E+15,
5472343,2046966,2,1,27,,1.70314E+15,
5472344,2046966,3,2,0,,,
5472345,2046966,3,2,3,,,
5472346,2046967,1,1,47,,1.70313E+15,
5472347,2046968,1,1,75,,,
5472348,2046968,3,1,37,,1.70313E+15,
5472349,2046968,17,2,33,,1.70314E+15,
5472350,2046969,1,2,33,,1.70314E+15,
5472351,2046969,3,2,2,,,
5472352,2046969,3,2,7,1.70993E+11,,
5472353,2046969,3,2,11,1.70993E+11,,
5472354,2046970,1,1,65,,1.70314E+15,
5472355,2046970,2,2,58,,,
5472356,2046971,1,2,25,,,
5472357,2046971,2,1,30,,1.70314E+15,
5472358,2046972,1,2,63,,1.70313E+15,
5472359,2046973,1,2,30,,,
5472360,2046974,1,2,39,,1.70318E+15,
5472362,2046975,1,1,25,,1.70313E+15,
5472363,2046975,2,2,27,,1.70313E+15,
5472364,2046975,3,2,5,1.70993E+11,,
5472365,2046976,1,1,27,,1.70311E+15,
5472366,2046976,19,2,28,,1.70311E+15,
5472367,2046977,1,2,54,,1.70311E+15,
5472368,2046977,3,2,28,,1.70314E+15,
5472369,2046978,1,2,32,,,
5472370,2046978,2,1,46,,,
5472371,2046978,18,1,25,,,
5472372,2046978,21,1,46,,,
5472373,2046979,1,2,27,,1.70313E+15,
5472375,2046980,1,1,61,,,
5472376,2046980,2,2,57,,,
5472377,2046981,1,1,31,,,
5472378,2046981,2,2,28,,1.70318E+15,
5472379,2046982,1,1,26,,,
5472380,2046982,2,2,24,,1.70314E+15,
5472381,2046983,1,2,74,,,
5472382,2046983,6,1,51,,1.7031E+15,
5472383,2046984,1,2,27,,,
5472384,2046984,3,1,9,1.70993E+11,,
5472386,2046984,3,2,3,,,
5472387,2046985,1,2,52,,,
5472388,2046985,2,1,56,,,
5472390,2046986,1,2,76,,,
5472391,2046987,1,1,60,,,
5472392,2046987,2,2,62,,,
5472393,2046987,3,1,26,,,
5472394,2046987,3,1,24,,,
5472395,2046988,1,2,28,,,
5472398,2046989,1,2,35,,,
5472399,2046990,1,2,24,,1.70318E+15,
5472400,2046991,1,1,54,,,
5472401,2046992,1,2,43,,,
5472403,2046993,1,2,39,,1.70311E+15,
5472404,2046994,1,2,34,,1.70313E+15,
5472405,2046995,1,2,67,,,
5472410,2046997,1,1,53,,1.70313E+15,
5472411,2046997,2,2,49,,1.70311E+15,
5472412,2046997,7,1,80,,,
5472413,2046997,7,2,86,,,
5472414,2046998,1,1,45,,1.70311E+15,
5472415,2046999,1,2,38,,,
5472416,2046999,3,1,15,1.70993E+11,,
5472417,2047000,1,2,59,,,
5472418,2047000,3,1,29,,1.70313E+15,
5472419,2047001,1,1,81,,,
5472420,2047001,2,2,51,,1.70311E+15,
5472421,2047002,1,2,31,,,
5472423,2047003,1,2,27,,1.70314E+15,
5472424,2047004,1,2,71,,,
5472425,2047004,17,1,56,,,
5472426,2047005,1,1,24,,,
5472427,2047005,18,2,19,,1.70314E+15,
5472428,2047005,18,1,24,,,
5472429,2047006,1,1,47,,,
5472430,2047006,2,2,38,,1.70314E+15,
5472431,2047006,3,1,0,,,
5472432,2047007,1,1,55,,1.70313E+15,
5472433,2047007,2,2,53,,,
5472434,2047008,1,2,27,,,
5472435,2047009,1,1,49,,1.70318E+15,
5472436,2047009,19,2,40,,1.70311E+15,
5472437,2047010,1,2,77,,,
5472438,2047010,19,1,62,,1.70317E+15,
5472439,2047011,1,2,65,,1.70318E+15,
5472440,2047012,1,1,30,,,
5472441,2047013,1,2,58,,1.70313E+15,
5472442,2047013,2,1,64,,,
5472443,2047014,1,1,26,,,
5472444,2047015,1,1,29,,1.70313E+15,
5472445,2047016,1,1,60,,,
5472446,2047017,1,2,28,,1.70318E+15,
5472447,2047017,3,2,12,1.70993E+11,,
5472448,2047017,3,2,9,1.70993E+11,,
5472449,2047017,3,2,5,1.70993E+11,,
5472450,2047018,1,2,32,,,
5472451,2047019,1,2,49,,1.70318E+15,
5472452,2047019,3,1,24,,1.70313E+15,
5472453,2047020,1,2,27,,,
5472454,2047021,1,1,50,,,
5472455,2047022,1,2,48,,1.70313E+15,
5472456,2047023,1,2,45,,,
5472457,2047024,1,1,25,,1.70314E+15,
5472458,2047024,2,2,25,,1.70313E+15,
5472459,2047025,1,2,26,,,
5472460,2047026,1,1,36,,,
5472461,2047027,1,1,48,,1.70313E+15,
5472463,2047028,1,1,22,,1.70313E+15,
5472464,2047028,2,2,21,,,
5472465,2047029,1,2,64,,,
5472466,2047029,8,2,19,,1.70314E+15,
5472467,2047029,8,2,14,1.70993E+11,,
5472468,2047029,8,2,3,,,
5472469,2047029,8,2,4,,,
5472470,2047029,8,1,1,,,
5472471,2047029,8,1,5,1.70993E+11,,
5472472,2047029,8,1,24,,,
5472473,2047029,11,1,3,,,
5472474,2047029,8,2,23,,1.70318E+15,
5472475,2047029,11,1,5,1.70993E+11,,
5472476,2047029,8,1,21,,,
5472477,2047030,1,1,34,,,
5472478,2047030,2,2,33,,1.70314E+15,
5472480,2047030,3,2,2,,,
5472481,2047031,1,2,25,,,
5472484,2047031,3,1,3,,,
5472485,2047031,16,1,27,,,
5472486,2047032,1,1,48,,1.70313E+15,
5472487,2047033,1,2,68,,,
5472488,2047033,2,1,76,,,
5472494,2047036,1,2,47,,,
5472495,2047036,3,1,29,,1.70314E+15,
5472496,2047036,6,1,57,,,
5472497,2047037,1,2,50,,1.70311E+15,
5472498,2047037,7,2,68,,,
5472499,2047037,3,2,27,,1.70318E+15,
5472500,2047037,6,1,40,,1.70314E+15,
5472503,2047037,8,1,9,1.70993E+11,,
5472505,2047037,8,1,0,,,
5472506,2047037,12,2,48,,1.70313E+15,
5472507,2047037,13,2,19,,,
5472508,2047037,6,2,32,,,
5472509,2047037,13,1,8,,,
5472510,2047037,21,2,12,1.70993E+11,,
5472511,2047038,1,2,83,,,
5472512,2047039,1,2,29,,,
5472513,2047040,1,2,22,,,
5472514,2047040,19,1,23,,,
5472515,2047041,1,1,28,,,
5472516,2047042,1,1,25,,1.70313E+15,
5472517,2047043,1,2,65,,,
5472518,2047044,1,1,36,,1.70318E+15,
5472519,2047044,2,2,29,,1.70311E+15,
5472520,2047044,9,2,55,,,
5472521,2047045,1,1,54,,1.70311E+15,
5472522,2047046,1,1,42,,1.70313E+15,
5472523,2047046,19,1,30,,1.70314E+15,
5472524,2047047,1,2,68,,,
5472525,2047048,1,1,49,,1.70313E+15,
5472526,2047048,21,1,44,,,
5472527,2047049,1,1,79,,,
5472528,2047050,1,2,48,,,
5472529,2047051,1,1,32,,,
5472530,2047052,1,1,43,,,
5472531,2047053,1,2,45,,1.70313E+15,
5472532,2047054,1,2,27,,,
5472535,2047054,3,2,3,,,
5472536,2047055,1,2,22,,,
5472537,2047055,19,1,23,,1.70318E+15,
5472538,2047056,1,1,68,,,
5472539,2047056,2,2,66,,,
5472540,2047057,1,2,33,,1.70313E+15,
5472541,2047057,3,1,15,1.70993E+11,,
5472542,2047057,3,2,14,1.70993E+11,,
5472543,2047057,3,1,12,1.70993E+11,,
5472544,2047057,3,1,10,1.70993E+11,,
5472545,2047057,3,2,11,1.70993E+11,,
5472546,2047057,3,1,8,1.70993E+11,,
5472547,2047057,3,2,3,,,
5472548,2047057,19,1,35,,1.70316E+15,
5472549,2047058,1,1,43,,1.70314E+15,
5472550,2047058,2,2,43,,1.70318E+15,
5472552,2047059,1,1,26,,1.70314E+15,
5472553,2047060,1,2,52,,,
5472554,2047061,1,1,41,,1.70314E+15,
5472555,2047062,1,2,28,,,
5472556,2047062,2,1,30,,1.70313E+15,
5472557,2047063,1,1,50,,1.70311E+15,
5472558,2047064,1,2,24,,1.70313E+15,
5472559,2047065,1,2,55,,,
5472560,2047065,3,1,27,,1.70318E+15,
5472561,2047066,1,2,22,,,
5472562,2047066,19,1,25,,1.70314E+15,
5472568,2047068,1,2,32,,,
5472569,2047069,1,2,41,,1.70318E+15,
5472570,2047069,3,1,11,1.70993E+11,,
5472571,2047070,1,1,66,,,
5472572,2047070,3,1,33,,1.70313E+15,
5472573,2047071,1,2,45,,1.70314E+15,
5472574,2047072,1,2,34,,1.70313E+15,
5472575,2047073,1,1,76,,,
5472576,2047074,1,2,45,,,
5472577,2047075,1,1,51,,1.70313E+15,
5472578,2047075,2,2,54,,,
5472579,2047075,3,2,19,,1.70314E+15,
5472580,2047076,1,1,32,,1.70314E+15,
5472581,2047076,2,2,25,,1.70314E+15,
5472582,2047076,3,2,1,,,
5472583,2047077,1,1,69,,1.70311E+15,
5472584,2047077,2,2,55,,,
5472585,2047078,1,2,48,,1.70313E+15,
5472586,2047078,3,2,23,,,
5472587,2047078,8,2,2,,,
5472588,2047079,1,2,63,,1.70313E+15,
5472589,2047080,1,2,41,,1.70314E+15,
5472590,2047080,2,1,46,,1.70318E+15,
5472591,2047080,3,1,2,,,
5472592,2047081,1,2,53,,,
5472593,2047082,1,1,77,,,
5472594,2047082,3,2,43,,1.70313E+15,
5472595,2047082,5,1,42,,,
5472596,2047082,21,2,76,,,
5472597,2047083,1,1,28,,1.70316E+15,
5472598,2047083,2,2,21,,1.70313E+15,
5472599,2047084,1,2,54,,,
5472600,2047084,3,2,28,,,
5472601,2047085,1,1,51,,1.70313E+15,
5472602,2047085,19,2,49,,1.70314E+15,
5472603,2047086,1,1,56,,,
5472604,2047087,1,1,65,,,
5472605,2047087,17,1,42,,,
5472606,2047088,1,2,34,,1.70314E+15,
5472607,2047088,6,1,34,,,
5472608,2047088,10,2,29,,1.70313E+15,
5472609,2047089,1,2,65,,,
5472610,2047089,3,1,39,,1.70318E+15,
5472611,2047090,1,2,22,,1.70318E+15,
5472612,2047090,17,2,20,,1.70314E+15,
5472613,2047091,1,2,27,,,
5472614,2047092,1,2,53,,,
5472615,2047092,3,1,26,,1.70313E+15,
5472616,2047093,1,2,39,,1.70314E+15,
5472617,2047094,1,1,45,,,
5472618,2047095,1,1,30,,1.70318E+15,
5472619,2047096,1,2,52,,,
5472620,2047096,3,2,31,,1.70314E+15,
5472622,2047096,19,1,56,,,
5472623,2047097,1,2,32,,,
5472624,2047098,1,1,73,,,
5472625,2047099,1,2,49,,,
5472626,2047099,3,2,25,,1.70311E+15,
5472628,2047099,19,1,49,,,
5472629,2047100,1,2,77,,,
5472630,2047100,19,1,62,,,
5472631,2047101,1,1,52,,1.70314E+15,
5472632,2047102,1,2,76,,,
5472633,2047102,2,1,67,,,
5472634,2047103,1,1,40,,,
5472635,2047104,1,2,65,,,
5472636,2047105,1,1,51,,,
5472637,2047105,2,2,49,,1.70311E+15,
5472638,2047105,3,2,25,,1.7031E+15,
5472639,2047105,8,2,5,1.70993E+11,,
5472640,2047106,1,2,25,,1.70318E+15,
5472641,2047106,19,1,26,,1.70313E+15,
5472642,2047107,1,2,41,,1.70314E+15,
5472643,2047107,3,1,18,,1.70313E+15,
5472644,2047107,6,1,24,,1.70315E+15,
5472645,2047107,19,1,32,,1.70314E+15,
5472646,2047108,1,2,18,,,
5472647,2047109,1,1,25,,1.70314E+15,
5472648,2047110,1,2,33,,,
5472649,2047110,18,2,19,,,
5472650,2047111,1,2,79,,,
5472651,2047111,3,2,61,,,
5472652,2047112,1,2,50,,1.70313E+15,
5472653,2047112,3,2,22,,,
5472654,2047113,1,2,40,,,
5472655,2047114,1,2,71,,,
5472656,2047114,17,1,56,,,
5472657,2047115,1,1,64,,,
5472658,2047115,2,2,56,,1.70314E+15,
5472659,2047116,1,2,59,,1.70313E+15,
5472660,2047116,2,1,61,,1.70314E+15,
5472661,2047117,1,2,44,,,
5472662,2047118,1,1,54,,,
5472663,2047118,2,2,52,,1.70311E+15,
5472664,2047118,3,2,19,,1.70314E+15,
5472665,2047119,1,2,33,,,
5472666,2047119,3,2,2,,,
5472667,2047119,3,2,7,1.70993E+11,,
5472668,2047119,3,2,11,1.70993E+11,,
5472669,2047120,1,2,64,,,
5472670,2047120,8,2,19,,,
5472671,2047120,8,2,14,1.70993E+11,,
5472672,2047120,8,2,3,,,
5472673,2047120,8,2,4,,,
5472674,2047120,8,1,1,,,
5472676,2047120,8,1,24,,,
5472677,2047120,11,1,3,,,
5472678,2047120,8,2,23,,,
5472680,2047120,8,1,21,,1.70313E+15,
5472681,2047121,1,2,47,,1.70313E+15,
5472682,2047122,1,2,42,,,
5472683,2047122,3,1,12,1.70993E+11,,
5472684,2047123,1,2,34,,1.70314E+15,
5472685,2047123,2,1,25,,1.70314E+15,
5472686,2047124,1,2,54,,1.70311E+15,
5472687,2047124,19,1,75,,,
5472688,2047125,1,1,67,,1.70314E+15,
5472689,2047125,2,2,72,,,
5472690,2047126,1,2,29,,,
5472691,2047127,1,1,58,,,
5472692,2047127,2,2,60,,,
5472693,2047128,1,2,49,,1.70313E+15,
5472694,2047128,6,2,37,,1.70313E+15,
5472695,2047129,1,1,31,,,
5472696,2047130,1,1,59,,,
5472697,2047130,2,2,56,,,
5472698,2047131,1,2,40,,,
5472699,2047131,2,1,42,,1.70314E+15,
5472700,2047131,3,1,13,1.70993E+11,,
5472702,2047132,1,2,23,,,
5472703,2047133,1,1,29,,1.70313E+15,
5472704,2047133,2,2,28,,1.70313E+15,
5472706,2047133,3,1,0,,,
5472707,2047134,1,1,63,,1.70314E+15,
5472708,2047134,2,2,61,,,
5472709,2047135,1,2,36,,,
5472710,2047136,1,2,28,,,
5472711,2047137,1,2,47,,,
5472712,2047138,1,2,32,,1.70314E+15,
5472713,2047139,1,1,22,,1.70314E+15,
5472714,2047139,18,1,21,,1.70314E+15,
5472715,2047139,18,1,21,,,
5472716,2047139,18,1,21,,1.70313E+15,
5472717,2047140,1,1,53,,1.70313E+15,
5472718,2047141,1,2,40,,1.70313E+15,
5472719,2047141,2,1,40,,1.70314E+15,
5472720,2047142,1,1,52,,,
5472721,2047142,2,2,53,,,
5472722,2047143,1,2,65,,,
5472723,2047144,1,2,36,,,
5472724,2047145,1,1,49,,1.70313E+15,
5472725,2047145,21,1,44,,1.70318E+15,
5472726,2047146,1,1,46,,,
5472727,2047146,2,2,51,,1.70313E+15,
5472730,2047147,1,1,41,,1.7031E+15,
5472731,2047148,1,1,36,,,
5472732,2047149,1,2,21,,1.70313E+15,
5472733,2047150,1,2,30,,1.7031E+15,
5472734,2047150,3,1,13,1.70993E+11,,
5472735,2047151,1,1,34,,,
5472736,2047151,6,2,36,,1.70313E+15,
5472737,2047152,1,2,57,,1.70313E+15,
5472738,2047153,1,1,32,,,
5472739,2047153,2,2,31,,1.70314E+15,
5472741,2047153,3,2,2,,,
5472742,2047154,1,1,56,,,
5472743,2047154,2,2,55,,1.70313E+15,
5472745,2047155,1,1,55,,,
5472746,2047155,2,2,54,,,
5472747,2047156,1,2,50,,,
5472748,2047156,3,1,24,,1.70313E+15,
5472749,2047157,1,1,55,,,
5472750,2047157,2,2,54,,1.70313E+15,
5472751,2047158,1,1,36,,1.70318E+15,
5472752,2047159,1,1,51,,1.70313E+15,
5472753,2047159,2,2,50,,1.70314E+15,
5472754,2047159,3,2,17,1.70993E+11,1.70314E+15,
5472755,2047159,3,1,17,1.70993E+11,1.70313E+15,
5472756,2047160,1,1,35,,,
5472757,2047161,1,2,27,,1.70313E+15,
5472758,2047161,3,1,7,1.70993E+11,,
5472759,2047161,3,2,5,1.70993E+11,,
5472760,2047161,3,1,3,,,
5472761,2047161,3,2,1,,,
5472762,2047162,1,2,24,,1.70314E+15,
5472763,2047163,1,2,26,,1.70313E+15,
5472764,2047164,1,2,29,,1.70313E+15,
5472765,2047165,1,1,28,,1.70313E+15,
5472766,2047166,1,1,76,,,
5472767,2047167,1,2,45,,1.70313E+15,
5472768,2047167,2,1,48,,1.70311E+15,
5472769,2047167,3,2,17,,,
5472770,2047168,1,1,67,,,
5472771,2047168,2,2,72,,,
5472772,2047169,1,2,37,,,
5472773,2047169,7,2,73,,,
5472774,2047170,1,2,55,,1.70313E+15,
5472775,2047170,2,1,53,,1.70314E+15,
5472776,2047171,1,1,28,,1.7031E+15,
5472777,2047171,2,2,23,,,
5472778,2047171,3,1,4,,,
5472779,2047171,3,1,1,,,
5472780,2047172,1,1,64,,,
5472781,2047172,2,2,56,,,
5472782,2047173,1,1,67,,,
5472783,2047173,2,2,69,,,
5472784,2047174,1,1,26,,,
5472785,2047175,1,1,53,,,
5472786,2047175,2,2,55,,,
5472788,2047175,3,2,18,,,
5472789,2047176,1,1,55,,,
5472790,2047176,2,2,52,,1.70313E+15,
5472791,2047177,1,1,52,,1.70313E+15,
5472792,2047178,1,2,52,,1.70314E+15,
5472793,2047178,2,1,54,,,
5472794,2047178,3,2,18,,1.70318E+15,
5472795,2047179,1,1,45,,,
5472796,2047180,1,1,51,,1.70314E+15,
5472797,2047181,1,1,60,,,
5472798,2047181,2,2,60,,,
5472799,2047182,1,1,40,,,
5472800,2047183,1,2,82,,,
5472801,2047183,8,1,30,,,
5472802,2047183,3,2,50,,,
5472803,2047183,3,2,50,,,
5472804,2047184,1,2,36,,1.70313E+15,
5472805,2047185,1,2,30,,1.70311E+15,
5472806,2047186,1,2,71,,,
5472807,2047186,17,1,56,,,
5472808,2047187,1,1,35,,1.70314E+15,
5472809,2047187,2,2,38,,1.70313E+15,
5472810,2047187,3,1,2,,,
5472811,2047188,1,2,22,,1.70313E+15,
5472812,2047188,3,1,4,1.70993E+11,,
5472813,2047189,1,1,63,,1.70311E+15,
5472814,2047189,19,2,39,,1.70314E+15,
5472815,2047190,1,1,30,,1.70313E+15,
5472816,2047191,1,2,54,,1.70318E+15,
5472817,2047191,19,1,75,,,
5472818,2047192,1,2,25,,,
5472819,2047192,3,2,6,,,
5472820,2047193,1,2,34,,,
5472821,2047194,1,1,75,,,
5472822,2047194,2,2,73,,,
5472823,2047194,3,1,64,,,
5472824,2047195,1,1,49,,,
5472825,2047195,2,2,44,,1.70314E+15,
5472826,2047195,3,2,17,1.70993E+11,,
5472827,2047195,3,1,16,1.70993E+11,,
5472828,2047196,1,1,49,,1.70317E+15,
5472829,2047196,2,2,47,,,
5472830,2047196,3,1,14,1.70993E+11,,
5472831,2047196,4,2,10,1.70993E+11,,
5472832,2047197,1,1,48,,,
5472833,2047198,1,1,30,,1.70313E+15,
5472834,2047199,1,1,54,,1.70313E+15,
5472835,2047199,2,2,52,,1.70313E+15,
5472836,2047199,3,2,19,,1.70313E+15,
5472837,2047200,1,2,66,,,
5472838,2047201,1,2,42,,1.70313E+15,
5472839,2047201,3,1,12,1.70993E+11,,
5472840,2047202,1,2,73,,,
5472841,2047202,6,2,65,,,
5472842,2047203,1,2,29,,,
5472843,2047204,1,1,25,,1.70311E+15,
5472844,2047205,1,1,51,,1.70313E+15,
5472846,2047205,19,2,44,,1.70313E+15,
5472847,2047205,21,2,21,,1.70313E+15,
5472848,2047206,1,2,22,,,
5472849,2047206,19,1,25,,,
5472850,2047207,1,2,56,,,
5472852,2047207,19,1,58,,,
5472853,2047208,1,1,49,,1.70313E+15,
5472854,2047209,1,2,28,,,
5472855,2047210,1,1,66,,,
5472856,2047210,2,2,64,,,
5472857,2047211,1,2,33,,,
5472858,2047211,6,2,60,,,
5472859,2047211,19,2,35,,,
5472860,2047212,1,2,38,,1.70317E+15,
5472862,2047212,19,1,42,,1.70318E+15,
5472863,2047213,1,2,56,,1.70313E+15,
5472864,2047214,1,2,34,,1.70311E+15,
5472865,2047214,3,2,15,1.70993E+11,,
5472866,2047215,1,2,38,,1.70313E+15,
5472867,2047215,6,2,32,,1.70318E+15,
5472868,2047216,1,2,52,,1.70313E+15,
5472869,2047217,1,1,39,,,
5472871,2047218,1,2,55,,,
5472872,2047219,1,2,45,,,
5472873,2047219,2,1,48,,,
5472874,2047219,3,2,17,,,
5472875,2047220,1,2,54,,1.70313E+15,
5472876,2047221,1,1,59,,,
5472877,2047221,2,2,58,,1.70311E+15,
5472878,2047222,1,1,27,,,
5472879,2047223,1,2,50,,,
5472880,2047223,3,1,22,,1.70313E+15,
5472881,2047223,3,2,28,,1.70314E+15,
5472882,2047224,1,1,30,,1.7031E+15,
5472883,2047224,2,2,32,,1.70313E+15,
5472884,2047224,3,2,13,1.70993E+11,,
5472885,2047224,3,2,1,,,
5472886,2047225,1,2,66,,,
5472887,2047226,1,1,49,,,
5472888,2047226,2,2,48,,1.70313E+15,
5472890,2047227,1,1,67,,1.70318E+15,
5472891,2047227,2,2,72,,,
5472892,2047228,1,1,50,,,
5472893,2047229,1,2,53,,1.70313E+15,
5472894,2047230,1,2,38,,1.70311E+15,
5472895,2047230,3,2,18,,1.70438E+15,
5472896,2047230,3,1,13,1.70993E+11,,
5472897,2047230,3,1,11,1.70993E+11,,
5472898,2047230,8,1,3,,,
5472899,2047230,13,1,22,,1.70438E+15,
5472900,2047230,21,1,37,,1.70313E+15,
5472901,2047231,1,2,52,,1.70313E+15,
5472902,2047231,2,1,56,,1.70311E+15,
5472904,2047232,1,2,79,,,
5472905,2047232,8,2,25,,1.70313E+15,
5472906,2047232,3,1,44,,1.70314E+15,
5472908,2047233,1,1,33,,,
5472909,2047234,1,1,43,,,
5472910,2047235,1,2,54,,1.70313E+15,
5472911,2047235,3,1,37,,,
5472912,2047236,1,2,46,,1.70311E+15,
5472913,2047236,3,2,17,1.70993E+11,1.70314E+15,
5472914,2047237,1,2,35,,,
5472915,2047237,3,2,14,1.70993E+11,,
5472916,2047237,3,2,10,1.70993E+11,,
5472917,2047238,1,2,34,,1.70313E+15,
5472918,2047238,3,2,4,1.70993E+11,,
5472919,2047238,3,1,12,1.70993E+11,,
5472920,2047238,3,2,10,1.70993E+11,,
5472921,2047238,3,1,8,1.70993E+11,,
5472922,2047239,1,1,45,,1.70314E+15,
5472923,2047240,1,2,31,,1.70313E+15,
5472925,2047241,1,2,27,,1.70311E+15,
5472926,2047241,3,1,9,1.70993E+11,,
5472927,2047241,3,2,7,1.70993E+11,,
5472928,2047241,3,2,3,,,
5472929,2047242,1,2,56,,,
5472930,2047243,1,2,27,,1.70311E+15,
5472931,2047244,1,2,29,,,
5472932,2047244,3,1,12,1.70993E+11,,
5472933,2047244,3,2,8,1.70993E+11,,
5472934,2047244,3,2,3,,,
5472935,2047245,1,1,22,,,
5472936,2047246,1,1,34,,1.70311E+15,
