tucaseid,place_type,start_time,stop_time,activity_risk,place_risk
"6357-035-1997-1","Other Household",1140,1145,0,2
"6357-035-1997-1","Other",1145,1160,0,0
"6357-035-1997-1","Household",1160,1440,0,2
"6357-035-1997-2","Household",0,1070,0,2
"6357-035-1997-2","Other",1070,1287,0,0
"6357-035-1997-2","Household",1287,1440,0,2
"6358-037-1997-1","Household",0,480,0,2
"6358-037-1997-1","Other",480,550,0,0
"6358-037-1997-1","School",550,960,0,1
"6358-037-1997-1","Other",960,965,0,0
"6358-037-1997-1","School",965,1085,2,1
"6358-037-1997-1","Other",1085,1160,0,0
"6358-037-1997-1","Household",1160,1440,0,2
"6358-037-1997-2","Household",0,495,0,2
"6358-037-1997-2","Other",495,555,0,0
"6358-037-1997-2","School",555,780,0,1
"6358-037-1997-2","Other",780,785,0,0
"6358-037-1997-2","School",785,900,2,1
"6358-037-1997-2","School",900,930,0,1
"6358-037-1997-2","Other",930,990,0,0
"6358-037-1997-2","Other Household",990,1004,0,2
"6358-037-1997-2","Other",1004,1006,0,0
"6358-037-1997-2","Household",1006,1140,0,2
"6358-037-1997-2","Other",1140,1142,0,0
"6358-037-1997-2","Other Household",1142,1260,0,2
"6358-037-1997-2","Other",1260,1275,0,0
"6358-037-1997-2","Household",1275,1440,0,2
"6358-041-1997-1","Household",0,420,0,2
"6358-041-1997-1","Other",420,465,0,0
"6358-041-1997-1","School",465,960,0,1
"6358-041-1997-1","Other",960,1005,0,0
"6358-041-1997-1","Household",1005,1050,2,2
"6358-041-1997-1","Other",1050,1140,2,0
"6358-041-1997-1","Household",1140,1440,0,2
"6358-041-1997-2","Household",0,495,0,2
"6358-041-1997-2","Other",495,570,0,0
"6358-041-1997-2","Other",570,580,2,0
"6358-041-1997-2","Other",580,990,0,0
"6358-041-1997-2","Household",990,1200,0,2
"6358-041-1997-2","Other",1200,1205,0,0
"6358-041-1997-2","Other Household",1205,1350,0,2
"6358-041-1997-2","Other",1350,1355,0,0
"6358-041-1997-2","Household",1355,1440,0,2
"6361-034-1997-1","Household",0,565,0,2
"6361-034-1997-1","Other",565,700,0,0
"6361-034-1997-1","Household",700,1440,0,2
"6361-034-1997-2","Household",0,1110,0,2
"6361-034-1997-2","Other",1110,1270,0,0
"6361-034-1997-2","Other Household",1270,1350,0,2
"6361-034-1997-2","Other",1350,1380,0,0
"6361-034-1997-2","Household",1380,1440,0,2
"6365-049-1997-1","Household",0,419,0,2
"6365-049-1997-1","Other",419,451,0,0
"6365-049-1997-1","Household",451,569,0,2
"6365-049-1997-1","Other",569,661,0,0
"6365-049-1997-1","Household",661,719,0,2
"6365-049-1997-1","Other",719,721,0,0
"6365-049-1997-1","Other Household",721,899,0,2
"6365-049-1997-1","Other",899,901,0,0
"6365-049-1997-1","Household",901,930,0,2
"6365-049-1997-1","Other",930,1100,0,0
"6365-049-1997-1","Household",1100,1440,0,2
"6365-049-1997-2","Household",0,720,0,2
"6365-049-1997-2","Other",720,962,0,0
"6365-049-1997-2","Other Household",962,1020,0,2
"6365-049-1997-2","Other",1020,1110,0,0
"6365-049-1997-2","Household",1110,1440,0,2
"6365-050-1997-1","Household",0,569,0,2
"6365-050-1997-1","Other",569,661,0,0
"6365-050-1997-1","Household",661,749,0,2
"6365-050-1997-1","Other",749,901,0,0
"6365-050-1997-1","Household",901,930,0,2
"6365-050-1997-1","Other",930,968,0,0
"6365-050-1997-1","Other",968,1003,2,0
"6365-050-1997-1","Other",1003,1100,0,0
"6365-050-1997-1","Household",1100,1440,0,2
"6365-050-1997-2","Household",0,720,0,2
"6365-050-1997-2","Other",720,840,0,0
"6365-050-1997-2","Household",840,960,0,2
"6365-050-1997-2","Other",960,962,0,0
"6365-050-1997-2","Other Household",962,1018,0,2
"6365-050-1997-2","Other",1018,1110,0,0
"6365-050-1997-2","Household",1110,1440,0,2
"6365-050-2002-1","Household",0,415,0,2
"6365-050-2002-1","Other",415,440,0,0
"6365-050-2002-1","School",440,880,0,1
"6365-050-2002-1","Other",880,900,0,0
"6365-050-2002-1","Household",900,1440,0,2
"6365-050-2002-2","Household",0,630,0,2
"6365-050-2002-2","Other",630,670,0,0
"6365-050-2002-2","Household",670,1440,0,2
"6365-051-2002-1","Household",0,420,0,2
"6365-051-2002-1","Other",420,445,0,0
"6365-051-2002-1","School",445,890,0,1
"6365-051-2002-1","Other",890,920,0,0
"6365-051-2002-1","Household",920,990,0,2
"6365-051-2002-1","Household",990,1050,2,2
"6365-051-2002-1","Household",1050,1440,0,2
"6365-051-2002-2","Household",0,720,0,2
"6365-051-2002-2","Household",720,750,2,2
"6365-051-2002-2","Household",750,1440,0,2
"6365-053-2002-1","Household",0,420,0,2
"6365-053-2002-1","Other",420,430,0,0
"6365-053-2002-1","Other Household",430,435,0,2
"6365-053-2002-1","Other",435,445,0,0
"6365-053-2002-1","School",445,890,0,1
"6365-053-2002-1","Other",890,905,0,0
"6365-053-2002-1","Household",905,1440,0,2
"6365-053-2002-2","Household",0,720,0,2
"6365-053-2002-2","Household",720,740,2,2
"6365-053-2002-2","Household",740,1440,0,2
"6365-053-2007-1","Household",0,440,0,2
"6365-053-2007-1","Other",440,480,0,0
"6365-053-2007-1","School",480,880,0,1
"6365-053-2007-1","Other",880,920,0,0
"6365-053-2007-1","Other Household",920,990,0,2
"6365-053-2007-1","Other",990,1110,0,0
"6365-053-2007-1","Household",1110,1440,0,2
"6365-053-2007-2","Household",0,780,0,2
"6365-053-2007-2","Other",780,810,0,0
"6365-053-2007-2","Other Household",810,870,0,2
"6365-053-2007-2","Other",870,1035,0,0
"6365-053-2007-2","Other",1035,1080,2,0
"6365-053-2007-2","Other",1080,1150,0,0
"6365-053-2007-2","Household",1150,1440,0,2
"6366-031-1997-1","Household",0,495,0,2
"6366-031-1997-1","Other",495,540,0,0
"6366-031-1997-1","School",540,900,0,1
"6366-031-1997-1","Other",900,930,0,0
"6366-031-1997-1","Other Household",930,975,0,2
"6366-031-1997-1","Other",975,1050,0,0
"6366-031-1997-1","Other Household",1050,1110,0,2
"6366-031-1997-1","Other",1110,1140,0,0
"6366-031-1997-1","Household",1140,1440,0,2
"6366-031-1997-2","Household",0,570,0,2
"6366-031-1997-2","Other",570,840,0,0
"6366-031-1997-2","Household",840,1440,0,2
"6366-031-2002-1","Household",0,450,0,2
"6366-031-2002-1","Other",450,480,0,0
"6366-031-2002-1","School",480,870,0,1
"6366-031-2002-1","Other",870,925,0,0
"6366-031-2002-1","Household",925,985,0,2
"6366-031-2002-1","Other",985,1010,0,0
"6366-031-2002-1","Other",1010,1130,2,0
"6366-031-2002-1","Other",1130,1155,0,0
"6366-031-2002-1","Household",1155,1440,0,2
"6366-031-2002-2","Household",0,755,0,2
"6366-031-2002-2","Other",755,815,0,0
"6366-031-2002-2","Household",815,1020,0,2
"6366-031-2002-2","Other",1020,1140,0,0
"6366-031-2002-2","Household",1140,1440,0,2
"6366-032-1997-1","Household",0,495,0,2
"6366-032-1997-1","Other",495,540,0,0
"6366-032-1997-1","School",540,690,0,1
"6366-032-1997-1","Other",690,720,0,0
"6366-032-1997-1","Other Household",720,930,0,2
"6366-032-1997-1","Other",930,1050,0,0
"6366-032-1997-1","Other Household",1050,1110,0,2
"6366-032-1997-1","Other",1110,1140,0,0
"6366-032-1997-1","Household",1140,1440,0,2
"6366-032-1997-2","Household",0,570,0,2
"6366-032-1997-2","Other",570,840,0,0
"6366-032-1997-2","Household",840,1440,0,2
"6366-032-2002-1","Household",0,510,0,2
"6366-032-2002-1","Other",510,515,0,0
"6366-032-2002-1","School",515,930,0,1
"6366-032-2002-1","Other",930,945,0,0
"6366-032-2002-1","Household",945,950,0,2
"6366-032-2002-1","Other",950,951,0,0
"6366-032-2002-1","Other",951,1071,2,0
"6366-032-2002-1","Other",1071,1081,0,0
"6366-032-2002-1","Other Household",1081,1100,0,2
"6366-032-2002-1","Other",1100,1110,0,0
"6366-032-2002-1","Other",1110,1290,2,0
"6366-032-2002-1","Other",1290,1291,0,0
"6366-032-2002-1","Household",1291,1440,0,2
"6366-032-2002-2","Household",0,625,0,2
"6366-032-2002-2","Other",625,655,0,0
"6366-032-2002-2","Other",655,685,2,0
"6366-032-2002-2","Other",685,750,0,0
"6366-032-2002-2","Other Household",750,780,2,2
"6366-032-2002-2","Other",780,1080,0,0
"6366-032-2002-2","Other",1080,1100,2,0
"6366-032-2002-2","Other",1100,1230,0,0
"6366-032-2002-2","Household",1230,1240,0,2
"6366-032-2002-2","Other",1240,1290,0,0
"6366-032-2002-2","Household",1290,1440,0,2
"6367-036-1997-1","Household",0,470,0,2
"6367-036-1997-1","Other",470,480,0,0
"6367-036-1997-1","School",480,945,0,1
"6367-036-1997-1","Other",945,1020,0,0
"6367-036-1997-1","Household",1020,1440,0,2
"6367-036-1997-2","Household",0,870,0,2
"6367-036-1997-2","Other",870,975,2,0
"6367-036-1997-2","Other",975,1080,0,0
"6367-036-1997-2","Household",1080,1440,0,2
"6368-033-1997-1","Household",0,1050,0,2
"6368-033-1997-1","Other",1050,1080,0,0
"6368-033-1997-1","Household",1080,1440,0,2
"6368-033-1997-2","Household",0,1440,0,2
"6368-034-1997-1","Household",0,525,0,2
"6368-034-1997-1","Other",525,540,0,0
"6368-034-1997-1","School",540,920,0,1
"6368-034-1997-1","Other",920,930,0,0
"6368-034-1997-1","Household",930,1005,0,2
"6368-034-1997-1","Other",1005,1020,0,0
"6368-034-1997-1","School",1020,1080,0,1
"6368-034-1997-1","Other",1080,1095,0,0
"6368-034-1997-1","School",1095,1155,0,1
"6368-034-1997-1","Other",1155,1170,0,0
"6368-034-1997-1","Household",1170,1440,0,2
"6368-034-1997-2","Household",0,710,0,2
"6368-034-1997-2","Other",710,1140,0,0
"6368-034-1997-2","Household",1140,1440,0,2
"6368-034-2002-1","Household",0,430,0,2
"6368-034-2002-1","Other",430,460,0,0
"6368-034-2002-1","School",460,870,0,1
"6368-034-2002-1","Other",870,900,0,0
"6368-034-2002-1","Household",900,1440,0,2
"6368-034-2002-2","Household",0,1440,0,2
"6368-035-2002-1","Household",0,450,0,2
"6368-035-2002-1","Other",450,470,0,0
"6368-035-2002-1","School",470,990,0,1
"6368-035-2002-1","Other",990,1050,0,0
"6368-035-2002-1","School",1050,1230,2,1
"6368-035-2002-1","Other",1230,1290,0,0
"6368-035-2002-1","Household",1290,1440,0,2
"6368-035-2002-2","Household",0,885,0,2
"6368-035-2002-2","Other",885,918,0,0
"6368-035-2002-2","Other Household",918,940,0,2
"6368-035-2002-2","Other",940,1290,0,0
"6368-035-2002-2","Household",1290,1440,0,2
"6368-180-1997-1","Household",0,1440,0,2
"6368-180-1997-2","Household",0,1440,0,2
"6370-037-1997-1","Household",0,470,0,2
"6370-037-1997-1","Other",470,480,0,0
"6370-037-1997-1","School",480,860,0,1
"6370-037-1997-1","Other",860,870,0,0
"6370-037-1997-1","Household",870,1440,0,2
"6370-037-1997-2","Other Household",0,570,0,2
"6370-037-1997-2","Other",570,600,0,0
"6370-037-1997-2","Household",600,825,0,2
"6370-037-1997-2","Other",825,840,0,0
"6370-037-1997-2","Other",840,1020,2,0
"6370-037-1997-2","Other",1020,1110,0,0
"6370-037-1997-2","Household",1110,1440,0,2
"6370-037-2002-1","Household",0,480,0,2
"6370-037-2002-1","Other",480,490,0,0
"6370-037-2002-1","School",490,945,0,1
"6370-037-2002-1","Other",945,965,0,0
"6370-037-2002-1","Household",965,995,0,2
"6370-037-2002-1","Other",995,1075,0,0
"6370-037-2002-1","Household",1075,1440,0,2
"6370-037-2002-2","Household",0,570,0,2
"6370-037-2002-2","Other",570,900,0,0
"6370-037-2002-2","Household",900,1440,0,2
"6370-038-1997-1","Household",0,840,0,2
