person_id,hh_id,relate,sex,age,gq_id,school_id,work_id,tucaseid_weekend,tucaseid_weekday,infected
"5454700","2039995",3,1,5,"","170319101209","","5653-034-1997-2","5653-034-1997-1",0
"5454701","2039995",3,1,2,"","","","6605-037-1997-2","6605-037-1997-1",0
"5454702","2039995",4,1,0,"","","","6133-180-1997-2","6133-180-1997-1",0
"5454703","2039996",1,2,42,"","","","20041009040021","20050505051283",0
"5454704","2039996",3,1,12,"","170993000668","","5154-045-2007-2","5154-045-2007-1",0
"5454705","2039997",1,2,36,"","","","20041110042225","20041211040029",0
"5454706","2039997",3,1,14,"","170993000761","","5872-041-2007-2","5872-041-2007-1",0
"5454707","2039997",3,2,5,"","170993001014","","5133-035-2002-2","5133-035-2002-1",0
"5454708","2039998",1,1,46,"","","","20070201071277","20061009062519",0
"5454709","2039998",3,1,17,"","170319101388","","20050806051270","20050503051574",0
"5454713","2040000",1,2,64,"","","","20060112051043","20050403051893",0
"5454714","2040000",8,2,19,"","","1703107090000120","20061211061622","20060302060860",0
"5454715","2040000",8,2,14,"","170993000761","","5861-035-2002-2","5861-035-2002-1",0
"5454716","2040000",8,2,3,"","","","5841-038-2002-2","5841-038-2002-1",0
"5454717","2040000",8,2,4,"","","","5897-032-1997-2","5897-032-1997-1",0
"5454718","2040000",8,1,1,"","","","6121-057-1997-2","6121-057-1997-1",0
"5454719","2040000",8,1,5,"","170993001014","","6156-182-1997-2","6156-182-1997-1",0
"5454720","2040000",8,1,24,"","","","20041111040078","20060112052117",0
"5454721","2040000",11,1,3,"","","","5995-040-1997-2","5995-040-1997-1",0
"5454722","2040000",8,2,23,"","","","20050112040927","20050112040035",0
"5454723","2040000",11,1,5,"","170993001014","","6205-038-1997-2","6205-038-1997-1",0
"5454724","2040000",8,1,21,"","","1703182080000075","20061009061235","20031008031189",0
"5454725","2040001",1,2,34,"","","","20050504051805","20050908050641",0
"5454726","2040001",3,2,10,"","170993001014","","6845-041-2002-2","6845-041-2002-1",0
"5454727","2040002",1,2,36,"","","1703147010000045","20051009051962","20061009061031",0
"5454728","2040002",3,2,17,"","170993000761","1703124170000026","20050908051700","20050605052329",0
"5454729","2040002",3,1,13,"","170993001162","","6191-030-1997-2","6191-030-1997-1",0
"5454730","2040003",1,2,55,"","","","20030807032300","20030112021385",0
"5454731","2040003",3,1,27,"","","","20060112051831","20070112061640",0
"5454732","2040004",1,1,81,"","","","20030402033070","20030403031099",0
"5454733","2040004",2,2,51,"","","","20060112051837","20070605072139",0
"5454734","2040005",1,1,54,"","","1703128290000180","20060706062169","20060706061224",0
"5454735","2040005",19,2,28,"","","","20040807040630","20050403051244",0
"5454736","2040005",17,1,54,"","","170993001031","20061110061370","20030706030511",0
"5454737","2040005",17,2,15,"","170993000761","","20050806052435","20050504051945",0
"5454738","2040006",1,2,38,"","","","20060112050912","20050707050043",0
"5454739","2040006",3,2,18,"","","1703132050002228","20041009042164","20061211062047",0
"5454740","2040006",3,1,13,"","170993001162","","5612-042-2002-2","5612-042-2002-1",0
"5454741","2040006",3,1,11,"","170993001014","","5215-033-1997-2","5215-033-1997-1",0
"5454742","2040006",8,1,3,"","","","6499-039-1997-2","6499-039-1997-1",0
"5454743","2040006",13,1,22,"","","","20060807060705","20061110061092",0
"5454744","2040006",21,1,37,"","","1703128290000150","20050201052223","20050403051777",0
"5454745","2040007",1,1,56,"","","","20051211051191","20050807051023",0
"5454746","2040008",1,2,59,"","","","20030212022355","20030908031843",0
"5454747","2040008",3,1,29,"","","","20040808040042","20061110062072",0
"5454748","2040009",1,2,48,"","","1703177050000451","20040112033100","20060807061731",0
"5454749","2040009",3,2,17,"","170993000761","","20050908051700","20050605052329",0
"5454750","2040009",3,2,9,"","170993001014","","6655-036-1997-2","6655-036-1997-1",0
"5454751","2040009",3,2,8,"","170993001014","","6051-185-2002-2","6051-185-2002-1",0
"5454752","2040009",4,2,6,"","170993001014","","5771-030-1997-2","5771-030-1997-1",0
"5454753","2040009",4,2,4,"","170993001014","","6418-176-1997-2","6418-176-1997-1",0
"5454754","2040010",1,2,79,"","","","20050403050835","20050403050506",0
"5454755","2040010",8,2,25,"","","","20050302052139","20050503051519",0
"5454756","2040010",3,1,44,"","","","20031211033069","20040112030912",0
"5454757","2040010",8,1,5,"","170319101402","","5960-048-2002-2","5960-048-2002-1",0
"5454761","2040012",1,2,59,"","","","20051110050648","20040908040062",0
"5454762","2040013",1,2,83,"","","","20041212041089","20050404050958",0
"5454763","2040014",1,2,79,"","","","20050403050835","20050403050506",0
"5454764","2040014",3,2,61,"","","","20031110031718","20050605050864",0
"5454765","2040015",1,2,51,"","","","20060908061307","20060301060879",0
"5454766","2040015",2,1,54,"","","","20041211042433","20051110051099",0
"5454767","2040016",1,2,61,"","","1703140010000025","20040706040672","20060302061106",0
"5454768","2040016",8,1,13,"","170993001162","","5678-038-2007-2","5678-038-2007-1",0
"5454769","2040017",1,2,38,"","","1703128180000240","20060112051995","20050404051412",0
"5454770","2040017",2,1,41,"","","","20050908050669","20060303062376",0
"5454771","2040017",3,2,19,"","","","20060707061255","20070705071525",0
"5454772","2040017",8,1,6,"","170993001014","","6024-035-2002-2","6024-035-2002-1",0
"5454773","2040017",8,2,2,"","","","6735-045-1997-2","6735-045-1997-1",0
"5454774","2040017",8,2,2,"","","","6735-045-1997-2","6735-045-1997-1",0
"5454775","2040018",1,2,40,"","","","20040908041963","20040303040071",0
"5454776","2040018",3,1,16,"","170993000761","","20050806051270","20050503051574",0
"5454777","2040018",3,2,13,"","170993000602","","6365-053-2007-2","6365-053-2007-1",0
"5454778","2040019",1,1,26,"","","","20060112051460","20051211051654",0
"5454779","2040020",1,1,32,"","","","20030908032184","20040112033133",0
"5454780","2040020",11,1,14,"","170993000761","","5305-034-1997-2","5305-034-1997-1",0
"5454781","2040020",11,2,10,"","170993001014","","6093-040-1997-2","6093-040-1997-1",0
"5454782","2040020",11,2,9,"","170993001014","","5560-041-2007-2","5560-041-2007-1",0
"5454783","2040020",5,1,8,"","170993001014","","5592-177-1997-2","5592-177-1997-1",0
"5454784","2040020",3,2,5,"","170993001014","","6114-053-1997-2","6114-053-1997-1",0
"5454785","2040020",3,2,7,"","170993001014","","6073-036-1997-2","6073-036-1997-1",0
"5454786","2040020",19,2,25,"","","","20050302052139","20050908050136",0
"5454787","2040020",21,2,8,"","170993001014","","6110-044-2002-2","6110-044-2002-1",0
"5454788","2040021",1,2,50,"","","","20060908061307","20060301060879",0
"5454789","2040021",20,1,12,"","170993000668","","5299-057-2007-2","5299-057-2007-1",0
"5454790","2040021",20,1,12,"","170993000668","","5299-057-2007-2","5299-057-2007-1",0
"5454791","2040021",20,2,7,"","170993001014","","5812-050-1997-2","5812-050-1997-1",0
"5454792","2040022",1,2,64,"","","","20060112051043","20050403051893",0
"5454793","2040022",8,2,19,"","","1703147010000045","20061211061622","20060302060860",0
"5454794","2040022",8,2,14,"","170993000761","","5903-033-1997-2","5903-033-1997-1",0
"5454795","2040022",8,2,3,"","","","5900-039-1997-2","5900-039-1997-1",0
"5454796","2040022",8,2,4,"","","","5925-041-1997-2","5925-041-1997-1",0
"5454797","2040022",8,1,1,"","","","6121-057-1997-2","6121-057-1997-1",0
"5454798","2040022",8,1,5,"","170993001014","","6205-042-1997-2","6205-042-1997-1",0
"5454799","2040022",8,1,24,"","","","20041111040078","20060112052117",0
"5454800","2040022",11,1,3,"","","","6030-038-2002-2","6030-038-2002-1",0
"5454801","2040022",8,2,23,"","","1703182080000066","20050112040927","20050112040035",0
"5454802","2040022",11,1,5,"","170993001014","","6210-040-1997-2","6210-040-1997-1",0
"5454803","2040022",8,1,21,"","","","20061009061235","20031008031189",0
"5454804","2040023",1,1,57,"","","","20041211042433","20051110051099",0
"5454805","2040023",2,2,63,"","","","20030909032442","20050302050984",0
"5454806","2040024",1,2,29,"","","1703155020000045","20041211041703","20060807062011",0
"5454807","2040024",19,1,27,"","","","20050706050517","20061210060029",0
"5454808","2040025",1,2,35,"","","","20030301032741","20040402041903",0
"5454809","2040025",3,2,14,"","170993000761","","6370-041-2007-2","6370-041-2007-1",0
"5454810","2040025",3,2,10,"","170993001014","","5463-041-1997-2","5463-041-1997-1",0
"5454813","2040027",1,1,51,"","","","20071009072242","20070303070084",0
"5454814","2040027",2,2,44,"","","","20061008061994","20050504051022",0
"5454815","2040027",3,2,7,"","170319101391","","5904-050-1997-2","5904-050-1997-1",0
"5454816","2040028",1,2,35,"","","","20050112042267","20050908050641",0
"5454817","2040028",3,2,13,"","170319101365","","5835-181-2007-2","5835-181-2007-1",0
"5454818","2040028",3,1,9,"","170319101496","","5812-059-2002-2","5812-059-2002-1",0
"5454819","2040028",19,1,34,"","","","20051210052249","20050807051868",0
"5454820","2040029",1,1,37,"","","","20031111031323","20060111050535",0
"5454821","2040029",2,2,35,"","","","20051110051963","20060403061617",0
"5454822","2040029",3,2,1,"","","","6231-041-1997-2","6231-041-1997-1",0
"5454823","2040030",1,1,37,"","","1703165050000184","20060201062136","20050112041447",0
"5454824","2040030",2,2,34,"","","1703128290000221","20040403041679","20040112031614",0
"5454825","2040030",3,1,17,"","170993000761","","20040303040521","20040605042316",0
"5454826","2040030",3,1,14,"","170993000761","","6156-182-2007-2","6156-182-2007-1",0
"5454827","2040030",3,2,11,"","170993001014","","5614-038-2007-2","5614-038-2007-1",0
"5454828","2040030",3,1,7,"","170993001014","","5539-040-2002-2","5539-040-2002-1",0
"5454829","2040031",1,2,22,"","","","20040706041492","20050505050105",0
"5454830","2040031",3,1,6,"","170993001014","","5623-055-2002-2","5623-055-2002-1",0
"5454831","2040031",19,1,21,"","","","20040807041563","20051211050092",0
"5454835","2040034",1,2,78,"","","","20041110041779","20050112041842",0
"5454836","2040034",3,2,39,"","","","20031110030546","20050111042144",0
"5454837","2040034",6,2,72,"","","1703165050000200","20041110041779","20050112041842",0
"5454838","2040034",8,1,19,"","","1703124170000026","20060806061993","20040605041125",0
"5454839","2040034",3,2,47,"","","","20060505061046","20060302060586",0
"5454840","2040035",1,2,22,"","","","20041211041703","20060807062011",0
"5454841","2040035",6,2,24,"","","1703180511100018","20051211051261","20060111051547",0
"5454842","2040036",1,2,32,"","","","20050706050575","20050201051904",0
"5454843","2040036",3,2,11,"","170993001014","","5619-038-1997-2","5619-038-1997-1",0
"5454844","2040036",3,2,7,"","170993001014","","5812-050-1997-2","5812-050-1997-1",0
"5454845","2040036",3,2,1,"","","","5154-044-1997-2","5154-044-1997-1",0
"5454846","2040037",1,2,82,"","","","20041211041137","20031210030798",0
"5454847","2040037",8,1,30,"","","","20061211060095","20050302051029",0
"5454848","2040037",3,2,50,"","","","20060101062304","20050101050006",0
"5454849","2040037",3,2,50,"","","","20030503031738","20060807060768",0
"5454850","2040038",1,1,45,"","","","20060111050076","20070402071994",0
"5454851","2040038",13,1,24,"","","1703135050000031","20060807060705","20061110061092",0
"5454852","2040039",1,1,28,"","","","20051211052482","20060606060575",0
"5454853","2040039",2,2,42,"","","","20060404061713","20050808051843",0
"5454854","2040040",1,2,45,"","","","20050807050666","20051110051086",0
"5454855","2040040",18,1,74,"","","1703147010000046","20041009041582","20050908051742",0
"5454856","2040041",1,2,49,"","","","20060201062276","20050201050829",0
"5454858","2040043",1,2,59,"","","","20050908051348","20050504051910",0
"5454859","2040043",8,2,23,"","","","20060112050041","20050302051339",0
"5454860","2040043",11,1,1,"","","","6127-039-1997-2","6127-039-1997-1",0
"5454861","2040043",3,1,37,"","","","20050201052223","20050403051777",0
"5454862","2040044",1,2,52,"","","","20061211061203","20061211061864",0
"5454863","2040044",7,2,78,"","","","20050403050835","20050403050506",0
"5454864","2040045",1,2,45,"","","1703128290000220","20040112030022","20040403041051",0
"5454865","2040045",3,2,15,"","170993000761","","20050806052435","20050504051945",0
"5454866","2040046",1,2,75,"","","","20070403071259","20051009051600",0
"5454867","2040046",8,2,36,"","","","20050302051623","20030706030110",0
"5454868","2040046",8,2,7,"","170993001014","","6698-033-2002-2","6698-033-2002-1",0
"5454869","2040047",1,2,59,"","","1703147010000039","20050806050535","20051210051025",0
"5454870","2040047",2,1,61,"","","","20070403070089","20051109052514",0
"5454871","2040048",1,2,42,"","","","20060201060071","20050908050983",0
"5454872","2040048",3,1,21,"","","","20041009041670","20040112030963",0
"5454873","2040048",3,2,19,"","","","20030706031420","20030301030864",0
"5454874","2040048",3,2,17,"","170993000761","1703128040000079","20041009042164","20061211062047",0
"5454875","2040048",3,1,11,"","170993001014","","5539-038-1997-2","5539-038-1997-1",0
"5454876","2040048",13,2,20,"","","","20040807040630","20050403051244",0
"5454877","2040049",1,1,46,"","","","20060605062141","20060112051551",0
"5454878","2040049",2,2,46,"","","","20040908042322","20041110040519",0
"5454879","2040049",5,2,18,"","","","20050908051700","20050605052329",0
"5454880","2040050",1,2,53,"","","","20050806050535","20030908031364",0
"5454881","2040050",6,2,40,"","","","20050807050666","20051110051086",0
"5454882","2040051",1,2,54,"","","","20060101062304","20050101050006",0
"5454883","2040051",3,1,31,"","","","20050212041759","20060504061935",0
"5454884","2040051",3,2,29,"","","1703103010000131","20070706071806","20030907031764",0
"5454885","2040052",1,1,51,"","","1703132020003096","20060403061880","20060908061751",0
"5454886","2040053",1,2,82,"","","","20041211041137","20031210030798",0
"5454887","2040053",8,1,30,"","","1703138140000051","20061211060095","20050302051029",0
"5454888","2040053",3,2,50,"","","","20060101062304","20050101050006",0
"5454889","2040053",3,2,50,"","","","20030503031738","20060807060768",0
"5454891","2040055",1,2,48,"","","10054259","20060404061713","20050808051843",0
"5454892","2040055",2,1,46,"","","1703132010002163","20030806030767","20040302041995",0
"5454893","2040055",3,2,30,"","","1703132010002232","20030807032181","20041210041543",0
"5454894","2040055",8,1,10,"","170319101413","","5462-033-1997-2","5462-033-1997-1",0
"5454895","2040055",8,2,10,"","170993001014","","6093-040-2007-2","6093-040-2007-1",0
"5454896","2040055",8,2,6,"","170993001014","","6335-037-2007-2","6335-037-2007-1",0
"5454897","2040055",8,2,6,"","170319101447","","6335-037-2007-2","6335-037-2007-1",0
"5454901","2040057",1,2,61,"","","1703103060000046","20040201041812","20050705050862",0
"5454902","2040057",3,1,42,"","","1703128290000220","20050908050669","20060303062376",0
"5454903","2040057",3,1,32,"","","","20050403050062","20040112030555",0
"5454904","2040058",1,2,44,"","","","20040112030022","20040403041051",0
"5454905","2040058",3,2,18,"","","","20061211061622","20060302060860",0
"5454906","2040059",1,2,32,"","","","20061211061995","20030112022445",0
"5454907","2040060",1,2,42,"","","","20060705060525","20060605061952",0
"5454908","2040060",7,2,61,"","","","20030909032442","20050302050984",0
"5454909","2040060",8,1,6,"","","","5623-055-2002-2","5623-055-2002-1",0
"5454947","2040069",1,2,37,"","","","20061211061795","20060302061638",0
"5454948","2040069",3,2,21,"","","","20050302052139","20050908050136",0
"5454949","2040069",3,2,19,"","","","20061211061622","20060302060860",0
